IMEI,CO2,温度,湿度,取得時間
357864098056037,485,13.4,33.6,2022-02-17 04:06
357864098056037,484,13.4,33.5,2022-02-17 04:11
357864098056037,484,13.3,33.6,2022-02-17 04:16
357864098056037,485,13.4,33.6,2022-02-17 04:21
357864098056037,483,13.3,33.6,2022-02-17 04:26
357864098056037,484,13.3,33.7,2022-02-17 04:31
357864098056037,483,13.3,33.6,2022-02-17 04:36
357864098056037,483,13.3,33.5,2022-02-17 04:41
357864098056037,482,13.3,33.5,2022-02-17 04:46
357864098056037,486,13.3,33.5,2022-02-17 04:52
357864098056037,484,13.3,33.4,2022-02-17 04:57
357864098056037,483,13.2,33.4,2022-02-17 05:02
357864098056037,483,13.2,33.1,2022-02-17 05:07
357864098056037,483,13.2,33.1,2022-02-17 05:12
357864098056037,483,13.2,33.0,2022-02-17 05:17
357864098056037,482,13.2,32.8,2022-02-17 05:22
357864098056037,482,13.2,32.6,2022-02-17 05:27
357864098056037,480,13.2,32.4,2022-02-17 05:32
357864098056037,480,13.2,32.2,2022-02-17 05:37
357864098056037,481,13.1,32.1,2022-02-17 05:42
357864098056037,479,13.1,31.9,2022-02-17 05:47
357864098056037,477,13.1,31.8,2022-02-17 05:52
357864098056037,479,13.1,31.6,2022-02-17 05:57
357864098056037,479,13.1,31.4,2022-02-17 06:02
357864098056037,478,13.1,31.3,2022-02-17 06:07
357864098056037,478,13.1,31.2,2022-02-17 06:12
357864098056037,479,13.0,31.1,2022-02-17 06:17
357864098056037,476,13.0,31.1,2022-02-17 06:22
357864098056037,471,12.9,31.1,2022-02-17 06:27
357864098056037,469,12.9,30.8,2022-02-17 06:32
357864098056037,468,12.8,30.8,2022-02-17 06:37
357864098056037,463,12.8,30.6,2022-02-17 06:42
357864098056037,462,12.7,30.6,2022-02-17 06:47
357864098056037,462,12.7,30.5,2022-02-17 06:52
357864098056037,463,12.7,30.1,2022-02-17 06:57
357864098056037,463,12.6,30.1,2022-02-17 07:02
357864098056037,461,12.6,29.9,2022-02-17 07:07
357864098056037,461,12.6,29.8,2022-02-17 07:12
357864098056037,462,12.5,29.7,2022-02-17 07:17
357864098056037,459,12.6,29.7,2022-02-17 07:22
357864098056037,460,12.5,29.2,2022-02-17 07:27
357864098056037,454,12.4,29.3,2022-02-17 07:32
357864098056037,456,12.4,29.1,2022-02-17 07:37
357864098056037,460,12.5,29.0,2022-02-17 07:42
357864098056037,463,12.4,28.9,2022-02-17 07:47
357864098056037,464,12.4,28.6,2022-02-17 07:52
357864098056037,464,12.4,28.7,2022-02-17 07:57
357864098056037,463,12.4,28.5,2022-02-17 08:02
357864098056037,463,12.4,28.6,2022-02-17 08:07
357864098056037,466,12.4,28.4,2022-02-17 08:12
357864098056037,466,12.4,28.5,2022-02-17 08:17
357864098056037,467,12.4,28.6,2022-02-17 08:22
357864098056037,469,12.4,28.5,2022-02-17 08:28
357864098056037,471,12.4,28.4,2022-02-17 08:33
357864098056037,476,12.4,27.8,2022-02-17 08:38
357864098056037,505,12.4,28.3,2022-02-17 08:43
357864098056037,523,12.7,27.8,2022-02-17 08:48
357864098056037,523,13.2,28.3,2022-02-17 08:53
357864098056037,525,13.8,27.8,2022-02-17 08:58
357864098056037,527,14.2,27.7,2022-02-17 09:03
357864098056037,551,14.8,28.2,2022-02-17 09:08
357864098056037,581,15.4,28.0,2022-02-17 09:13
357864098056037,538,15.9,27.3,2022-02-17 09:18
357864098056037,510,16.4,26.8,2022-02-17 09:23
357864098056037,510,16.6,26.6,2022-02-17 09:28
357864098056037,578,16.9,26.9,2022-02-17 09:33
357864098056037,590,17.3,26.7,2022-02-17 09:38
357864098056037,574,17.7,26.4,2022-02-17 09:43
357864098056037,554,18.0,25.9,2022-02-17 09:48
357864098056037,586,18.2,25.7,2022-02-17 09:53
357864098056037,636,18.2,26.0,2022-02-17 09:58
357864098056037,659,18.5,26.1,2022-02-17 10:03
357864098056037,645,18.7,25.7,2022-02-17 10:08
357864098056037,636,19.0,25.6,2022-02-17 10:13
357864098056037,625,19.1,25.5,2022-02-17 10:18
357864098056037,608,19.0,24.5,2022-02-17 10:23
357864098056037,588,18.9,24.4,2022-02-17 10:28
357864098056037,560,18.7,23.7,2022-02-17 10:33
357864098056037,547,18.5,23.8,2022-02-17 10:38
357864098056037,570,18.6,23.8,2022-02-17 10:43
357864098056037,617,18.6,23.9,2022-02-17 10:48
357864098056037,588,18.7,23.6,2022-02-17 10:53
357864098056037,565,18.9,23.6,2022-02-17 10:58
357864098056037,569,19.0,23.3,2022-02-17 11:03
357864098056037,581,19.1,23.5,2022-02-17 11:08
357864098056037,594,19.3,23.4,2022-02-17 11:13
357864098056037,598,19.5,23.3,2022-02-17 11:18
357864098056037,604,19.6,23.1,2022-02-17 11:23
357864098056037,536,19.4,22.4,2022-02-17 11:28
357864098056037,526,19.3,22.1,2022-02-17 11:33
357864098056037,517,19.0,22.3,2022-02-17 11:38
357864098056037,491,18.8,22.2,2022-02-17 11:43
357864098056037,483,18.8,22.1,2022-02-17 11:48
357864098056037,480,18.8,22.1,2022-02-17 11:53
357864098056037,487,18.8,22.2,2022-02-17 11:58
357864098056037,477,18.7,22.0,2022-02-17 12:04
357864098056037,463,18.6,21.8,2022-02-17 12:09
357864098056037,460,18.5,22.1,2022-02-17 12:14
357864098056037,463,18.6,21.8,2022-02-17 12:19
357864098056037,472,18.7,21.8,2022-02-17 12:24
357864098056037,466,18.7,21.6,2022-02-17 12:29
357864098056037,464,18.7,21.4,2022-02-17 12:34
357864098056037,472,18.7,21.5,2022-02-17 12:39
357864098056037,475,18.7,21.4,2022-02-17 12:44
357864098056037,487,18.8,21.5,2022-02-17 12:49
357864098056037,490,18.9,21.3,2022-02-17 12:54
357864098056037,508,18.9,21.7,2022-02-17 12:59
357864098056037,518,18.9,21.4,2022-02-17 13:04
357864098056037,525,19.0,21.4,2022-02-17 13:09
357864098056037,529,19.0,21.7,2022-02-17 13:14
357864098056037,524,19.0,21.6,2022-02-17 13:19
357864098056037,523,19.1,21.5,2022-02-17 13:24
357864098056037,525,19.2,21.6,2022-02-17 13:29
357864098056037,526,19.1,21.2,2022-02-17 13:34
357864098056037,535,19.1,21.3,2022-02-17 13:39
357864098056037,528,19.1,21.2,2022-02-17 13:44
357864098056037,527,19.2,21.2,2022-02-17 13:49
357864098056037,528,19.3,21.5,2022-02-17 13:54
357864098056037,529,19.3,21.4,2022-02-17 13:59
357864098056037,546,19.3,21.5,2022-02-17 14:04
357864098056037,549,19.2,21.4,2022-02-17 14:09
357864098056037,541,19.3,21.1,2022-02-17 14:14
357864098056037,538,19.3,21.0,2022-02-17 14:19
357864098056037,538,19.4,21.0,2022-02-17 14:24
357864098056037,538,19.5,21.2,2022-02-17 14:29
357864098056037,553,19.4,21.2,2022-02-17 14:34
357864098056037,541,19.4,21.2,2022-02-17 14:39
357864098056037,546,19.4,21.3,2022-02-17 14:44
357864098056037,541,19.5,21.5,2022-02-17 14:49
357864098056037,543,19.6,21.4,2022-02-17 14:54
357864098056037,574,19.5,21.6,2022-02-17 14:59
357864098056037,597,19.3,21.9,2022-02-17 15:04
357864098056037,612,19.3,22.0,2022-02-17 15:09
357864098056037,599,19.5,21.8,2022-02-17 15:14
357864098056037,589,19.2,21.2,2022-02-17 15:19
357864098056037,568,18.9,21.4,2022-02-17 15:24
357864098056037,552,18.8,21.1,2022-02-17 15:29
357864098056037,548,18.8,21.0,2022-02-17 15:34
357864098056037,552,18.8,20.8,2022-02-17 15:39
357864098056037,553,18.8,21.1,2022-02-17 15:45
357864098056037,540,18.8,20.8,2022-02-17 15:50
357864098056037,547,18.7,21.1,2022-02-17 15:55
357864098056037,566,18.9,21.8,2022-02-17 16:00
357864098056037,577,19.0,21.3,2022-02-17 16:05
357864098056037,608,19.1,21.6,2022-02-17 16:10
357864098056037,610,19.2,21.7,2022-02-17 16:15
357864098056037,586,19.3,21.6,2022-02-17 16:20
357864098056037,583,19.3,21.5,2022-02-17 16:25
357864098056037,573,19.3,21.4,2022-02-17 16:30
357864098056037,543,19.2,21.3,2022-02-17 16:35
357864098056037,527,19.0,21.2,2022-02-17 16:40
357864098056037,512,18.6,21.1,2022-02-17 16:45
357864098056037,494,18.2,21.4,2022-02-17 16:50
357864098056037,477,17.9,21.6,2022-02-17 16:55
357864098056037,462,17.6,21.9,2022-02-17 17:00
357864098056037,450,17.4,22.0,2022-02-17 17:05
357864098056037,438,17.1,22.1,2022-02-17 17:10
357864098056037,427,16.8,22.2,2022-02-17 17:15
357864098056037,420,16.6,22.4,2022-02-17 17:20
357864098056037,420,16.3,22.4,2022-02-17 17:25
357864098056037,420,16.1,22.6,2022-02-17 17:30
357864098056037,420,15.8,22.7,2022-02-17 17:35
357864098056037,420,15.7,22.9,2022-02-17 17:40
357864098056037,420,15.5,22.9,2022-02-17 17:45
357864098056037,420,15.3,23.3,2022-02-17 17:50
357864098056037,420,15.1,23.8,2022-02-17 17:55
357864098056037,420,15.0,24.2,2022-02-17 18:00
357864098056037,420,14.8,24.5,2022-02-17 18:05
357864098056037,420,14.6,24.7,2022-02-17 18:10
357864098056037,420,14.5,24.8,2022-02-17 18:15
357864098056037,420,14.4,24.9,2022-02-17 18:20
357864098056037,420,14.2,24.9,2022-02-17 18:25
357864098056037,420,14.1,25.0,2022-02-17 18:30
357864098056037,422,14.0,25.1,2022-02-17 18:35
357864098056037,425,13.9,25.2,2022-02-17 18:40
357864098056037,435,13.8,25.5,2022-02-17 18:45
357864098056037,422,13.7,25.7,2022-02-17 18:50
357864098056037,429,13.6,25.8,2022-02-17 18:55
357864098056037,429,13.5,25.9,2022-02-17 19:00
357864098056037,432,13.3,26.3,2022-02-17 19:05
357864098056037,429,13.2,26.6,2022-02-17 19:10
357864098056037,430,13.2,26.9,2022-02-17 19:16
357864098056037,433,13.1,26.9,2022-02-17 19:21
357864098056037,439,13.0,27.2,2022-02-17 19:26
357864098056037,441,13.0,27.3,2022-02-17 19:31
357864098056037,442,12.9,27.4,2022-02-17 19:36
357864098056037,440,12.8,27.5,2022-02-17 19:41
357864098056037,438,12.8,27.7,2022-02-17 19:46
357864098056037,441,12.7,27.8,2022-02-17 19:51
357864098056037,440,12.7,28.0,2022-02-17 19:56
357864098056037,436,12.6,28.2,2022-02-17 20:01
357864098056037,433,12.5,28.7,2022-02-17 20:06
357864098056037,435,12.4,28.7,2022-02-17 20:11
357864098056037,437,12.4,28.8,2022-02-17 20:16
357864098056037,443,12.5,28.9,2022-02-17 20:21
357864098056037,449,12.5,28.9,2022-02-17 20:26
357864098056037,454,12.5,28.9,2022-02-17 20:31
357864098056037,456,12.6,28.9,2022-02-17 20:36
357864098056037,457,12.6,29.0,2022-02-17 20:41
357864098056037,458,12.6,28.9,2022-02-17 20:46
357864098056037,455,12.5,28.9,2022-02-17 20:51
357864098056037,461,12.6,29.0,2022-02-17 20:56
357864098056037,461,12.6,29.1,2022-02-17 21:01
357864098056037,465,12.6,29.0,2022-02-17 21:06
357864098056037,464,12.5,29.0,2022-02-17 21:11
357864098056037,467,12.5,29.0,2022-02-17 21:16
357864098056037,467,12.6,29.1,2022-02-17 21:21
357864098056037,467,12.5,29.1,2022-02-17 21:26
357864098056037,469,12.5,29.1,2022-02-17 21:31
357864098056037,468,12.5,29.1,2022-02-17 21:36
357864098056037,468,12.5,29.1,2022-02-17 21:41
357864098056037,468,12.5,29.2,2022-02-17 21:46
357864098056037,468,12.5,29.3,2022-02-17 21:51
357864098056037,471,12.5,29.3,2022-02-17 21:56
357864098056037,470,12.5,29.3,2022-02-17 22:01
357864098056037,468,12.5,29.4,2022-02-17 22:06
357864098056037,469,12.5,29.4,2022-02-17 22:11
357864098056037,470,12.5,29.4,2022-02-17 22:16
357864098056037,469,12.4,29.6,2022-02-17 22:21
357864098056037,468,12.4,29.5,2022-02-17 22:26
357864098056037,470,12.4,29.6,2022-02-17 22:31
357864098056037,470,12.4,29.6,2022-02-17 22:36
357864098056037,469,12.4,29.7,2022-02-17 22:41
357864098056037,470,12.4,29.6,2022-02-17 22:46
357864098056037,471,12.4,29.8,2022-02-17 22:51
357864098056037,472,12.4,29.9,2022-02-17 22:57
357864098056037,470,12.3,29.9,2022-02-17 23:02
357864098056037,471,12.4,29.9,2022-02-17 23:07
357864098056037,470,12.3,30.1,2022-02-17 23:12
357864098056037,469,12.3,30.1,2022-02-17 23:17
357864098056037,470,12.3,30.1,2022-02-17 23:22
357864098056037,469,12.3,30.2,2022-02-17 23:27
357864098056037,471,12.3,30.2,2022-02-17 23:32
357864098056037,469,12.3,30.3,2022-02-17 23:37
357864098056037,470,12.2,30.3,2022-02-17 23:42
357864098056037,470,12.3,30.4,2022-02-17 23:47
357864098056037,471,12.2,30.5,2022-02-17 23:52
357864098056037,471,12.2,30.5,2022-02-17 23:57
357864098056037,472,12.2,30.5,2022-02-18 00:02
357864098056037,473,12.2,30.5,2022-02-18 00:07
357864098056037,476,12.3,30.5,2022-02-18 00:12
357864098056037,476,12.2,30.5,2022-02-18 00:17
357864098056037,474,12.2,30.6,2022-02-18 00:22
357864098056037,473,12.2,30.6,2022-02-18 00:27
357864098056037,474,12.2,30.8,2022-02-18 00:32
357864098056037,477,12.2,30.7,2022-02-18 00:37
357864098056037,475,12.2,30.8,2022-02-18 00:42
357864098056037,478,12.2,30.8,2022-02-18 00:47
357864098056037,478,12.2,30.8,2022-02-18 00:52
357864098056037,479,12.2,30.8,2022-02-18 00:57
357864098056037,478,12.2,30.7,2022-02-18 01:02
357864098056037,477,12.2,30.9,2022-02-18 01:07
357864098056037,479,12.1,30.8,2022-02-18 01:12
357864098056037,477,12.1,31.0,2022-02-18 01:17
357864098056037,476,12.1,31.0,2022-02-18 01:22
357864098056037,478,12.1,31.0,2022-02-18 01:27
357864098056037,478,12.1,31.1,2022-02-18 01:32
357864098056037,480,12.1,31.1,2022-02-18 01:37
357864098056037,480,12.1,31.0,2022-02-18 01:42
357864098056037,479,12.1,31.1,2022-02-18 01:47
357864098056037,479,12.1,31.1,2022-02-18 01:52
357864098056037,479,12.1,31.1,2022-02-18 01:57
357864098056037,480,12.1,31.3,2022-02-18 02:02
357864098056037,479,12.1,31.2,2022-02-18 02:07
357864098056037,480,12.1,31.2,2022-02-18 02:12
357864098056037,482,12.1,31.2,2022-02-18 02:17
357864098056037,479,12.0,31.3,2022-02-18 02:22
357864098056037,479,12.1,31.3,2022-02-18 02:27
357864098056037,479,12.0,31.4,2022-02-18 02:33
357864098056037,480,12.0,31.3,2022-02-18 02:38
357864098056037,480,12.0,31.5,2022-02-18 02:43
357864098056037,479,12.0,31.5,2022-02-18 02:48
357864098056037,478,12.0,31.4,2022-02-18 02:53
357864098056037,479,12.0,31.5,2022-02-18 02:58
357864098056037,479,12.0,31.5,2022-02-18 03:03
357864098056037,478,12.0,31.5,2022-02-18 03:08
357864098056037,477,12.0,31.6,2022-02-18 03:13
357864098056037,480,11.9,31.6,2022-02-18 03:18
357864098056037,478,12.0,31.7,2022-02-18 03:23
357864098056037,480,11.9,31.6,2022-02-18 03:28
357864098056037,479,12.0,31.7,2022-02-18 03:33
357864098056037,480,12.0,31.7,2022-02-18 03:38
357864098056037,479,11.9,31.8,2022-02-18 03:43
357864098056037,480,11.9,31.6,2022-02-18 03:48
357864098056037,481,11.9,31.8,2022-02-18 03:53
357864098056037,478,11.9,31.8,2022-02-18 03:58
357864098056037,477,11.9,31.9,2022-02-18 04:03
357864098056037,477,11.9,31.9,2022-02-18 04:08
357864098056037,479,11.9,32.0,2022-02-18 04:13
357864098056037,478,11.8,32.1,2022-02-18 04:18
357864098056037,478,11.9,32.1,2022-02-18 04:23
357864098056037,476,11.8,32.1,2022-02-18 04:28
357864098056037,478,11.8,32.1,2022-02-18 04:33
357864098056037,479,11.8,32.1,2022-02-18 04:38
357864098056037,478,11.8,32.2,2022-02-18 04:43
357864098056037,477,11.8,32.3,2022-02-18 04:48
357864098056037,478,11.8,32.2,2022-02-18 04:53
357864098056037,478,11.8,32.3,2022-02-18 04:58
357864098056037,478,11.7,32.4,2022-02-18 05:03
357864098056037,477,11.7,32.4,2022-02-18 05:08
357864098056037,477,11.7,32.4,2022-02-18 05:13
357864098056037,478,11.7,32.5,2022-02-18 05:18
357864098056037,479,11.7,32.5,2022-02-18 05:23
357864098056037,478,11.7,32.6,2022-02-18 05:28
357864098056037,480,11.7,32.6,2022-02-18 05:33
357864098056037,476,11.7,32.6,2022-02-18 05:38
357864098056037,480,11.7,32.6,2022-02-18 05:43
357864098056037,479,11.7,32.6,2022-02-18 05:48
357864098056037,478,11.7,32.6,2022-02-18 05:53
357864098056037,478,11.7,32.7,2022-02-18 05:58
357864098056037,480,11.7,32.8,2022-02-18 06:03
357864098056037,478,11.7,32.9,2022-02-18 06:09
357864098056037,482,11.7,32.8,2022-02-18 06:14
357864098056037,480,11.6,32.8,2022-02-18 06:19
357864098056037,479,11.6,32.9,2022-02-18 06:24
357864098056037,482,11.6,33.0,2022-02-18 06:29
357864098056037,481,11.6,33.0,2022-02-18 06:34
357864098056037,482,11.6,32.9,2022-02-18 06:39
357864098056037,482,11.6,33.0,2022-02-18 06:44
357864098056037,482,11.6,33.1,2022-02-18 06:49
357864098056037,483,11.6,33.1,2022-02-18 06:54
357864098056037,482,11.6,33.0,2022-02-18 06:59
357864098056037,483,11.6,33.1,2022-02-18 07:04
357864098056037,485,11.6,33.2,2022-02-18 07:09
357864098056037,484,11.6,33.4,2022-02-18 07:14
357864098056037,485,11.6,33.4,2022-02-18 07:19
357864098056037,484,11.5,33.3,2022-02-18 07:24
357864098056037,481,11.5,33.7,2022-02-18 07:29
357864098056037,478,11.4,33.7,2022-02-18 07:34
357864098056037,484,11.4,33.9,2022-02-18 07:39
357864098056037,482,11.3,34.1,2022-02-18 07:44
357864098056037,482,11.3,34.1,2022-02-18 07:49
357864098056037,485,11.3,34.3,2022-02-18 07:54
357864098056037,487,11.2,34.5,2022-02-18 07:59
357864098056037,483,11.2,34.7,2022-02-18 08:04
357864098056037,483,11.2,34.7,2022-02-18 08:09
357864098056037,478,11.2,34.7,2022-02-18 08:14
357864098056037,478,11.2,34.8,2022-02-18 08:19
357864098056037,475,11.1,35.0,2022-02-18 08:24
357864098056037,476,11.2,35.0,2022-02-18 08:29
357864098056037,478,11.1,35.0,2022-02-18 08:34
357864098056037,478,11.2,35.0,2022-02-18 08:39
357864098056037,480,11.2,35.0,2022-02-18 08:44
357864098056037,480,11.1,35.2,2022-02-18 08:49
357864098056037,481,11.1,35.2,2022-02-18 08:54
357864098056037,481,11.1,35.3,2022-02-18 08:59
357864098056037,480,11.1,35.4,2022-02-18 09:04
357864098056037,480,11.1,35.4,2022-02-18 09:09
357864098056037,479,11.1,35.4,2022-02-18 09:14
357864098056037,481,11.1,35.7,2022-02-18 09:19
357864098056037,481,11.1,35.6,2022-02-18 09:24
357864098056037,486,11.1,35.7,2022-02-18 09:29
357864098056037,485,11.2,35.9,2022-02-18 09:34
357864098056037,486,11.1,36.0,2022-02-18 09:39
357864098056037,488,11.2,36.0,2022-02-18 09:45
357864098056037,491,11.2,35.9,2022-02-18 09:50
357864098056037,493,11.2,36.0,2022-02-18 09:55
357864098056037,491,11.2,35.9,2022-02-18 10:00
357864098056037,492,11.2,35.9,2022-02-18 10:05
357864098056037,490,11.2,36.0,2022-02-18 10:10
357864098056037,491,11.2,36.0,2022-02-18 10:15
357864098056037,492,11.2,36.0,2022-02-18 10:20
357864098056037,491,11.3,35.9,2022-02-18 10:25
357864098056037,489,11.3,36.0,2022-02-18 10:30
357864098056037,490,11.3,35.9,2022-02-18 10:35
357864098056037,490,11.3,35.9,2022-02-18 10:40
357864098056037,488,11.3,35.9,2022-02-18 10:45
357864098056037,491,11.4,35.7,2022-02-18 10:50
357864098056037,488,11.4,35.7,2022-02-18 10:55
357864098056037,492,11.4,35.6,2022-02-18 11:00
357864098056037,491,11.4,35.6,2022-02-18 11:05
357864098056037,493,11.4,35.6,2022-02-18 11:10
357864098056037,491,11.4,35.5,2022-02-18 11:15
357864098056037,492,11.4,35.4,2022-02-18 11:20
357864098056037,491,11.4,35.4,2022-02-18 11:25
357864098056037,491,11.4,35.3,2022-02-18 11:30
357864098056037,493,11.4,35.3,2022-02-18 11:35
357864098056037,493,11.5,35.2,2022-02-18 11:40
357864098056037,499,11.4,35.3,2022-02-18 11:45
357864098056037,499,11.5,35.3,2022-02-18 11:50
357864098056037,506,11.5,35.2,2022-02-18 11:55
357864098056037,505,11.5,35.2,2022-02-18 12:00
357864098056037,506,11.5,35.2,2022-02-18 12:05
357864098056037,511,11.5,35.2,2022-02-18 12:10
357864098056037,514,11.5,35.3,2022-02-18 12:15
357864098056037,516,11.5,35.2,2022-02-18 12:20
357864098056037,518,11.5,35.3,2022-02-18 12:25
357864098056037,517,11.5,35.3,2022-02-18 12:30
357864098056037,520,11.6,35.3,2022-02-18 12:35
357864098056037,516,11.6,35.2,2022-02-18 12:40
357864098056037,517,11.6,35.1,2022-02-18 12:45
357864098056037,517,11.6,35.2,2022-02-18 12:50
357864098056037,517,11.6,35.1,2022-02-18 12:55
357864098056037,516,11.6,35.1,2022-02-18 13:00
357864098056037,519,11.6,35.1,2022-02-18 13:05
357864098056037,517,11.6,35.1,2022-02-18 13:10
357864098056037,514,11.8,34.8,2022-02-18 13:15
357864098056037,514,11.6,35.0,2022-02-18 13:21
357864098056037,515,11.6,35.0,2022-02-18 13:26
357864098056037,515,11.6,35.0,2022-02-18 13:31
357864098056037,514,11.6,34.9,2022-02-18 13:36
357864098056037,512,11.6,34.8,2022-02-18 13:41
357864098056037,515,11.6,34.7,2022-02-18 13:46
357864098056037,514,11.6,34.7,2022-02-18 13:51
357864098056037,514,11.6,34.7,2022-02-18 13:56
357864098056037,516,11.6,34.6,2022-02-18 14:01
357864098056037,517,11.6,34.6,2022-02-18 14:06
357864098056037,520,11.6,34.6,2022-02-18 14:11
357864098056037,519,11.6,34.7,2022-02-18 14:16
357864098056037,521,11.6,34.6,2022-02-18 14:21
357864098056037,521,11.6,34.5,2022-02-18 14:26
357864098056037,522,11.6,34.4,2022-02-18 14:31
357864098056037,521,11.6,34.4,2022-02-18 14:36
357864098056037,522,11.6,34.4,2022-02-18 14:41
357864098056037,519,11.6,34.2,2022-02-18 14:46
357864098056037,523,11.6,34.1,2022-02-18 14:51
357864098056037,523,11.7,34.1,2022-02-18 14:56
357864098056037,521,11.7,34.0,2022-02-18 15:01
357864098056037,521,11.6,33.9,2022-02-18 15:06
357864098056037,520,11.6,33.9,2022-02-18 15:11
357864098056037,520,11.6,33.9,2022-02-18 15:16
357864098056037,520,11.7,33.9,2022-02-18 15:21
357864098056037,523,11.7,33.8,2022-02-18 15:26
357864098056037,525,11.7,34.0,2022-02-18 15:31
357864098056037,529,11.7,34.1,2022-02-18 15:36
357864098056037,527,11.7,34.0,2022-02-18 15:41
357864098056037,528,11.7,33.9,2022-02-18 15:46
357864098056037,527,11.7,33.9,2022-02-18 15:51
357864098056037,527,11.7,34.0,2022-02-18 15:56
357864098056037,528,11.7,34.0,2022-02-18 16:01
357864098056037,531,11.7,34.1,2022-02-18 16:06
357864098056037,529,11.7,34.0,2022-02-18 16:11
357864098056037,526,11.7,34.0,2022-02-18 16:16
357864098056037,530,11.7,34.0,2022-02-18 16:21
357864098056037,528,11.7,34.1,2022-02-18 16:26
357864098056037,530,11.7,34.2,2022-02-18 16:31
357864098056037,530,11.7,34.0,2022-02-18 16:36
357864098056037,529,11.7,34.1,2022-02-18 16:41
357864098056037,526,11.8,34.1,2022-02-18 16:46
357864098056037,523,11.8,34.2,2022-02-18 16:51
357864098056037,523,11.7,34.1,2022-02-18 16:57
357864098056037,526,11.7,34.3,2022-02-18 17:02
357864098056037,527,11.7,34.2,2022-02-18 17:07
357864098056037,526,11.8,34.2,2022-02-18 17:12
357864098056037,528,11.7,34.3,2022-02-18 17:17
357864098056037,530,11.7,34.5,2022-02-18 17:22
357864098056037,530,11.8,34.4,2022-02-18 17:27
357864098056037,538,11.7,34.7,2022-02-18 17:32
357864098056037,540,11.8,34.6,2022-02-18 17:37
357864098056037,529,12.1,34.4,2022-02-18 17:42
357864098056037,510,12.9,33.9,2022-02-18 17:47
357864098056037,489,13.5,33.9,2022-02-18 17:52
357864098056037,477,14.1,33.4,2022-02-18 17:57
357864098056037,471,14.8,32.9,2022-02-18 18:02
357864098056037,462,15.3,32.5,2022-02-18 18:07
357864098056037,465,15.8,32.2,2022-02-18 18:12
357864098056037,472,16.1,32.0,2022-02-18 18:17
357864098056037,478,16.5,31.7,2022-02-18 18:22
357864098056037,479,16.8,31.4,2022-02-18 18:27
357864098056037,486,17.1,31.0,2022-02-18 18:32
357864098056037,506,17.2,31.0,2022-02-18 18:37
357864098056037,538,17.4,31.3,2022-02-18 18:42
357864098056037,566,17.6,31.2,2022-02-18 18:47
357864098056037,558,17.7,30.8,2022-02-18 18:52
357864098056037,575,17.8,30.6,2022-02-18 18:57
357864098056037,596,17.8,31.1,2022-02-18 19:02
357864098056037,656,18.0,31.0,2022-02-18 19:07
357864098056037,659,18.2,30.9,2022-02-18 19:12
357864098056037,684,18.5,30.9,2022-02-18 19:17
357864098056037,687,18.7,30.6,2022-02-18 19:22
357864098056037,697,18.5,30.5,2022-02-18 19:27
357864098056037,724,18.4,30.9,2022-02-18 19:32
357864098056037,811,18.3,31.4,2022-02-18 19:37
357864098056037,856,18.3,32.0,2022-02-18 19:42
357864098056037,934,18.3,32.6,2022-02-18 19:47
357864098056037,1040,18.5,32.9,2022-02-18 19:52
357864098056037,1065,18.9,32.6,2022-02-18 19:57
357864098056037,1102,19.1,32.6,2022-02-18 20:02
357864098056037,1131,19.2,33.1,2022-02-18 20:07
357864098056037,1091,19.2,33.3,2022-02-18 20:12
357864098056037,1156,19.2,33.5,2022-02-18 20:17
357864098056037,1173,19.2,33.5,2022-02-18 20:22
357864098056037,1246,19.2,33.7,2022-02-18 20:27
357864098056037,1303,19.2,33.6,2022-02-18 20:32
357864098056037,1460,19.2,34.6,2022-02-18 20:38
357864098056037,1462,19.4,34.2,2022-02-18 20:43
357864098056037,1485,19.5,34.2,2022-02-18 20:48
357864098056037,1308,19.3,32.7,2022-02-18 20:53
357864098056037,1146,19.1,32.3,2022-02-18 20:58
357864098056037,1288,18.9,32.8,2022-02-18 21:03
357864098056037,1258,18.7,33.1,2022-02-18 21:08
357864098056037,1170,18.4,32.8,2022-02-18 21:13
357864098056037,1143,18.1,33.0,2022-02-18 21:18
357864098056037,1174,17.8,33.4,2022-02-18 21:23
357864098056037,1235,17.6,33.9,2022-02-18 21:28
357864098056037,1219,17.3,34.1,2022-02-18 21:33
357864098056037,1208,17.1,34.3,2022-02-18 21:38
357864098056037,1191,16.9,34.5,2022-02-18 21:43
357864098056037,1187,16.7,34.7,2022-02-18 21:48
357864098056037,1184,16.5,34.8,2022-02-18 21:53
357864098056037,1178,16.3,35.0,2022-02-18 21:58
357864098056037,1169,16.2,35.2,2022-02-18 22:03
357864098056037,1166,16.0,35.2,2022-02-18 22:08
357864098056037,1157,15.9,35.2,2022-02-18 22:13
357864098056037,1151,15.7,35.3,2022-02-18 22:18
357864098056037,1142,15.6,35.4,2022-02-18 22:23
357864098056037,1136,15.5,35.4,2022-02-18 22:28
357864098056037,1134,15.4,35.4,2022-02-18 22:33
357864098056037,1128,15.2,35.5,2022-02-18 22:38
357864098056037,1119,15.2,35.6,2022-02-18 22:43
357864098056037,1114,15.0,35.5,2022-02-18 22:48
357864098056037,1110,15.0,35.7,2022-02-18 22:53
357864098056037,1099,14.9,35.6,2022-02-18 22:58
357864098056037,1097,14.8,35.7,2022-02-18 23:03
357864098056037,1090,14.7,35.7,2022-02-18 23:08
357864098056037,1078,14.6,35.8,2022-02-18 23:13
