IMEI,CO2,温度,湿度,取得時間
357864098056037,448,10.6,37.9,2022-01-14 08:11
357864098056037,448,10.6,37.9,2022-01-14 08:17
357864098056037,446,10.6,37.8,2022-01-14 08:22
357864098056037,447,10.6,37.8,2022-01-14 08:27
357864098056037,445,10.6,37.7,2022-01-14 08:32
357864098056037,445,10.6,37.7,2022-01-14 08:37
357864098056037,443,10.6,37.7,2022-01-14 08:42
357864098056037,447,10.6,37.7,2022-01-14 08:47
357864098056037,444,10.6,37.7,2022-01-14 08:52
357864098056037,446,10.5,37.8,2022-01-14 08:57
357864098056037,444,10.6,37.8,2022-01-14 09:02
357864098056037,446,10.6,37.9,2022-01-14 09:07
357864098056037,446,10.6,37.8,2022-01-14 09:12
357864098056037,447,10.6,37.8,2022-01-14 09:17
357864098056037,447,10.6,38.0,2022-01-14 09:22
357864098056037,450,10.6,37.9,2022-01-14 09:27
357864098056037,450,10.6,37.9,2022-01-14 09:32
357864098056037,452,10.6,38.0,2022-01-14 09:37
357864098056037,451,10.6,38.1,2022-01-14 09:42
357864098056037,453,10.6,38.2,2022-01-14 09:47
357864098056037,450,10.6,38.1,2022-01-14 09:52
357864098056037,452,10.6,38.2,2022-01-14 09:57
357864098056037,451,10.6,38.2,2022-01-14 10:02
357864098056037,452,10.6,38.1,2022-01-14 10:07
357864098056037,452,10.6,38.1,2022-01-14 10:12
357864098056037,451,10.6,38.1,2022-01-14 10:17
357864098056037,447,10.5,38.2,2022-01-14 10:22
357864098056037,450,10.6,38.3,2022-01-14 10:27
357864098056037,451,10.6,38.2,2022-01-14 10:32
357864098056037,452,10.6,38.1,2022-01-14 10:37
357864098056037,451,10.6,38.2,2022-01-14 10:42
357864098056037,451,10.6,38.2,2022-01-14 10:47
357864098056037,452,10.6,38.2,2022-01-14 10:52
357864098056037,452,10.6,38.2,2022-01-14 10:57
357864098056037,453,10.6,38.2,2022-01-14 11:02
357864098056037,453,10.6,38.2,2022-01-14 11:07
357864098056037,454,10.6,38.3,2022-01-14 11:12
357864098056037,455,10.6,38.2,2022-01-14 11:17
357864098056037,453,10.6,38.3,2022-01-14 11:22
357864098056037,455,10.6,38.3,2022-01-14 11:27
357864098056037,453,10.6,38.3,2022-01-14 11:32
357864098056037,456,10.6,38.3,2022-01-14 11:37
357864098056037,455,10.6,38.4,2022-01-14 11:42
357864098056037,455,10.6,38.4,2022-01-14 11:47
357864098056037,457,10.6,38.4,2022-01-14 11:53
357864098056037,457,10.6,38.4,2022-01-14 11:58
357864098056037,455,10.6,38.3,2022-01-14 12:03
357864098056037,455,10.6,38.4,2022-01-14 12:08
357864098056037,459,10.6,38.3,2022-01-14 12:13
357864098056037,456,10.7,38.3,2022-01-14 12:18
357864098056037,458,10.7,38.3,2022-01-14 12:23
357864098056037,458,10.7,38.2,2022-01-14 12:28
357864098056037,459,10.7,38.4,2022-01-14 12:33
357864098056037,459,10.7,38.4,2022-01-14 12:38
357864098056037,456,10.6,38.3,2022-01-14 12:43
357864098056037,459,10.6,38.2,2022-01-14 12:48
357864098056037,458,10.7,38.4,2022-01-14 12:53
357864098056037,457,10.7,38.4,2022-01-14 12:58
357864098056037,457,10.6,38.3,2022-01-14 13:03
357864098056037,457,10.7,38.4,2022-01-14 13:08
357864098056037,461,10.7,38.4,2022-01-14 13:13
357864098056037,475,10.7,38.7,2022-01-14 13:18
357864098056037,508,10.7,39.8,2022-01-14 13:23
357864098056037,546,10.4,47.9,2022-01-14 13:28
357864098056037,493,10.3,44.6,2022-01-14 13:33
357864098056037,457,10.2,43.2,2022-01-14 13:38
357864098056037,467,10.3,42.4,2022-01-14 13:43
357864098056037,470,10.3,41.9,2022-01-14 13:48
357864098056037,472,10.4,41.5,2022-01-14 13:53
357864098056037,479,10.5,41.3,2022-01-14 13:58
357864098056037,482,10.5,41.1,2022-01-14 14:03
357864098056037,483,10.5,40.9,2022-01-14 14:08
357864098056037,485,10.6,40.7,2022-01-14 14:13
357864098056037,486,10.6,40.6,2022-01-14 14:18
357864098056037,485,10.6,40.5,2022-01-14 14:23
357864098056037,487,10.6,40.4,2022-01-14 14:28
357864098056037,488,10.7,40.4,2022-01-14 14:33
357864098056037,488,10.7,40.3,2022-01-14 14:38
357864098056037,490,10.7,40.1,2022-01-14 14:43
357864098056037,488,10.7,40.1,2022-01-14 14:48
357864098056037,489,10.7,40.0,2022-01-14 14:53
357864098056037,489,10.7,40.0,2022-01-14 14:58
357864098056037,490,10.7,40.0,2022-01-14 15:03
357864098056037,488,10.7,39.9,2022-01-14 15:08
357864098056037,489,10.8,39.9,2022-01-14 15:13
357864098056037,490,10.8,39.9,2022-01-14 15:18
357864098056037,489,10.8,39.9,2022-01-14 15:23
357864098056037,487,10.7,39.8,2022-01-14 15:29
357864098056037,488,10.8,39.8,2022-01-14 15:34
357864098056037,487,10.8,39.9,2022-01-14 15:39
357864098056037,490,10.8,39.8,2022-01-14 15:44
357864098056037,487,10.8,39.8,2022-01-14 15:49
357864098056037,487,10.8,39.8,2022-01-14 15:54
357864098056037,486,10.8,39.8,2022-01-14 15:59
357864098056037,488,10.8,39.7,2022-01-14 16:04
357864098056037,487,10.8,39.8,2022-01-14 16:09
357864098056037,487,10.8,39.8,2022-01-14 16:14
357864098056037,488,10.8,39.8,2022-01-14 16:19
357864098056037,485,10.8,39.7,2022-01-14 16:24
357864098056037,487,10.8,39.8,2022-01-14 16:29
357864098056037,485,10.8,39.9,2022-01-14 16:34
357864098056037,485,10.8,39.9,2022-01-14 16:39
357864098056037,486,10.8,39.9,2022-01-14 16:44
357864098056037,485,10.8,39.9,2022-01-14 16:49
357864098056037,485,10.8,39.9,2022-01-14 16:54
357864098056037,485,10.8,39.8,2022-01-14 16:59
357864098056037,484,10.8,39.9,2022-01-14 17:04
357864098056037,483,10.8,39.9,2022-01-14 17:09
357864098056037,483,10.8,39.8,2022-01-14 17:14
357864098056037,484,10.8,39.9,2022-01-14 17:19
357864098056037,484,10.8,39.9,2022-01-14 17:24
357864098056037,483,10.8,40.0,2022-01-14 17:29
357864098056037,483,10.8,39.9,2022-01-14 17:34
357864098056037,482,10.8,40.0,2022-01-14 17:39
357864098056037,483,10.8,40.0,2022-01-14 17:44
357864098056037,483,10.8,40.0,2022-01-14 17:49
357864098056037,480,10.8,40.1,2022-01-14 17:54
357864098056037,482,10.8,40.0,2022-01-14 17:59
357864098056037,483,10.8,40.0,2022-01-14 18:04
357864098056037,481,10.8,40.0,2022-01-14 18:09
357864098056037,481,10.8,40.0,2022-01-14 18:14
357864098056037,480,10.8,40.0,2022-01-14 18:19
357864098056037,480,10.8,40.1,2022-01-14 18:24
357864098056037,481,10.8,40.1,2022-01-14 18:29
357864098056037,480,10.8,40.1,2022-01-14 18:34
357864098056037,479,10.8,40.2,2022-01-14 18:39
357864098056037,478,10.8,40.2,2022-01-14 18:44
357864098056037,480,10.8,40.3,2022-01-14 18:49
357864098056037,480,10.8,40.1,2022-01-14 18:54
357864098056037,480,10.8,40.2,2022-01-14 18:59
357864098056037,479,10.8,40.3,2022-01-14 19:05
357864098056037,479,10.8,40.2,2022-01-14 19:10
357864098056037,480,10.8,40.2,2022-01-14 19:15
357864098056037,480,10.8,40.2,2022-01-14 19:20
357864098056037,480,10.8,40.3,2022-01-14 19:25
357864098056037,480,10.8,40.3,2022-01-14 19:30
357864098056037,481,10.8,40.4,2022-01-14 19:35
357864098056037,479,10.8,40.3,2022-01-14 19:40
357864098056037,479,10.8,40.4,2022-01-14 19:45
357864098056037,478,10.8,40.4,2022-01-14 19:50
357864098056037,479,10.8,40.4,2022-01-14 19:55
357864098056037,477,10.8,40.4,2022-01-14 20:00
357864098056037,480,10.8,40.6,2022-01-14 20:05
357864098056037,480,10.8,40.5,2022-01-14 20:10
357864098056037,479,10.8,40.5,2022-01-14 20:15
357864098056037,479,10.8,40.5,2022-01-14 20:20
357864098056037,479,10.8,40.5,2022-01-14 20:25
357864098056037,478,10.8,40.6,2022-01-14 20:30
357864098056037,479,10.8,40.7,2022-01-14 20:35
357864098056037,478,10.8,40.7,2022-01-14 20:40
357864098056037,477,10.7,40.6,2022-01-14 20:45
357864098056037,478,10.8,40.7,2022-01-14 20:50
357864098056037,478,10.7,40.7,2022-01-14 20:55
357864098056037,477,10.8,40.7,2022-01-14 21:00
357864098056037,477,10.8,40.7,2022-01-14 21:05
357864098056037,477,10.8,40.8,2022-01-14 21:10
357864098056037,481,10.9,40.5,2022-01-14 21:15
357864098056037,479,10.8,40.7,2022-01-14 21:20
357864098056037,478,10.8,40.7,2022-01-14 21:25
357864098056037,476,10.7,40.8,2022-01-14 21:30
357864098056037,477,10.7,40.8,2022-01-14 21:35
357864098056037,475,10.7,40.8,2022-01-14 21:40
357864098056037,474,10.7,40.9,2022-01-14 21:45
357864098056037,474,10.7,40.9,2022-01-14 21:50
357864098056037,476,10.7,40.9,2022-01-14 21:55
357864098056037,477,10.7,40.9,2022-01-14 22:00
357864098056037,477,10.7,40.9,2022-01-14 22:05
357864098056037,477,10.7,41.0,2022-01-14 22:10
357864098056037,475,10.7,41.0,2022-01-14 22:15
357864098056037,474,10.7,41.0,2022-01-14 22:20
357864098056037,475,10.7,41.0,2022-01-14 22:25
357864098056037,476,10.7,41.1,2022-01-14 22:30
357864098056037,477,10.7,41.1,2022-01-14 22:35
357864098056037,474,10.7,41.0,2022-01-14 22:41
357864098056037,476,10.7,41.1,2022-01-14 22:46
357864098056037,474,10.7,41.1,2022-01-14 22:51
357864098056037,475,10.7,41.1,2022-01-14 22:56
357864098056037,475,10.7,41.2,2022-01-14 23:01
357864098056037,475,10.7,41.2,2022-01-14 23:06
357864098056037,476,10.7,41.2,2022-01-14 23:11
357864098056037,475,11.3,40.3,2022-01-14 23:16
357864098056037,465,11.1,40.4,2022-01-14 23:21
357864098056037,471,10.9,40.8,2022-01-14 23:26
357864098056037,474,10.8,41.0,2022-01-14 23:31
357864098056037,471,10.7,41.2,2022-01-14 23:36
357864098056037,473,10.7,41.2,2022-01-14 23:41
357864098056037,472,10.7,41.2,2022-01-14 23:46
357864098056037,473,10.7,41.3,2022-01-14 23:51
357864098056037,472,10.7,41.3,2022-01-14 23:56
357864098056037,471,10.7,41.4,2022-01-15 00:01
357864098056037,470,10.7,41.3,2022-01-15 00:06
357864098056037,472,10.9,41.1,2022-01-15 00:11
357864098056037,475,10.7,41.3,2022-01-15 00:16
357864098056037,473,10.6,41.4,2022-01-15 00:21
357864098056037,472,10.7,41.4,2022-01-15 00:26
357864098056037,473,10.6,41.5,2022-01-15 00:31
357864098056037,474,10.6,41.4,2022-01-15 00:36
357864098056037,472,10.6,41.4,2022-01-15 00:41
357864098056037,472,10.6,41.5,2022-01-15 00:46
357864098056037,471,10.6,41.5,2022-01-15 00:51
357864098056037,472,10.6,41.6,2022-01-15 00:56
357864098056037,472,10.6,41.5,2022-01-15 01:01
357864098056037,473,10.6,41.5,2022-01-15 01:06
357864098056037,472,10.6,41.6,2022-01-15 01:11
357864098056037,471,10.6,41.6,2022-01-15 01:16
357864098056037,470,10.6,41.7,2022-01-15 01:21
357864098056037,470,10.6,41.7,2022-01-15 01:26
357864098056037,471,10.6,41.7,2022-01-15 01:31
357864098056037,468,10.6,41.8,2022-01-15 01:36
357864098056037,469,10.6,41.7,2022-01-15 01:41
357864098056037,470,10.6,41.7,2022-01-15 01:46
357864098056037,469,10.6,41.6,2022-01-15 01:51
357864098056037,471,10.6,41.7,2022-01-15 01:56
357864098056037,470,10.6,41.8,2022-01-15 02:01
357864098056037,472,10.6,41.7,2022-01-15 02:06
357864098056037,471,10.5,41.8,2022-01-15 02:11
357864098056037,469,10.5,41.8,2022-01-15 02:17
357864098056037,471,10.5,41.8,2022-01-15 02:22
357864098056037,470,10.5,41.9,2022-01-15 02:27
357864098056037,467,10.6,41.8,2022-01-15 02:32
357864098056037,467,10.6,42.0,2022-01-15 02:37
357864098056037,467,10.6,41.8,2022-01-15 02:42
357864098056037,468,10.6,41.8,2022-01-15 02:47
357864098056037,472,10.6,41.7,2022-01-15 02:52
357864098056037,473,10.6,41.8,2022-01-15 02:57
357864098056037,471,10.6,41.8,2022-01-15 03:02
357864098056037,470,10.6,41.9,2022-01-15 03:07
357864098056037,468,10.5,42.0,2022-01-15 03:12
357864098056037,468,10.5,41.9,2022-01-15 03:17
357864098056037,466,10.5,41.9,2022-01-15 03:22
357864098056037,466,10.5,41.9,2022-01-15 03:27
357864098056037,466,10.5,41.9,2022-01-15 03:32
357864098056037,465,10.5,41.8,2022-01-15 03:37
357864098056037,467,10.6,41.9,2022-01-15 03:42
357864098056037,466,10.5,41.9,2022-01-15 03:47
357864098056037,471,10.6,41.7,2022-01-15 03:52
357864098056037,470,10.6,41.9,2022-01-15 03:57
357864098056037,469,10.5,41.9,2022-01-15 04:02
357864098056037,466,10.5,42.1,2022-01-15 04:07
357864098056037,467,10.5,42.1,2022-01-15 04:12
357864098056037,467,10.5,42.2,2022-01-15 04:17
357864098056037,466,10.5,42.3,2022-01-15 04:22
357864098056037,465,10.5,42.3,2022-01-15 04:27
357864098056037,463,10.5,42.4,2022-01-15 04:32
357864098056037,463,10.5,42.3,2022-01-15 04:37
357864098056037,460,10.5,42.4,2022-01-15 04:42
357864098056037,462,10.5,42.4,2022-01-15 04:47
357864098056037,463,10.4,42.4,2022-01-15 04:52
357864098056037,464,10.4,42.5,2022-01-15 04:57
357864098056037,465,10.4,42.5,2022-01-15 05:02
357864098056037,466,10.4,42.4,2022-01-15 05:07
357864098056037,465,10.4,42.6,2022-01-15 05:12
357864098056037,465,10.4,42.5,2022-01-15 05:17
357864098056037,462,10.4,42.5,2022-01-15 05:22
357864098056037,463,10.4,42.6,2022-01-15 05:27
357864098056037,463,10.4,42.6,2022-01-15 05:32
357864098056037,464,10.4,42.6,2022-01-15 05:37
357864098056037,463,10.4,42.7,2022-01-15 05:42
357864098056037,465,10.4,42.6,2022-01-15 05:47
357864098056037,467,10.4,42.7,2022-01-15 05:53
357864098056037,465,10.4,42.7,2022-01-15 05:58
357864098056037,467,10.4,42.8,2022-01-15 06:03
357864098056037,466,10.4,42.8,2022-01-15 06:08
357864098056037,466,10.4,42.9,2022-01-15 06:13
357864098056037,463,10.4,42.9,2022-01-15 06:18
357864098056037,462,10.3,42.9,2022-01-15 06:23
357864098056037,464,10.4,42.9,2022-01-15 06:28
357864098056037,462,10.4,43.0,2022-01-15 06:33
357864098056037,464,10.4,43.0,2022-01-15 06:38
357864098056037,464,10.3,43.1,2022-01-15 06:43
357864098056037,464,10.4,43.0,2022-01-15 06:48
357864098056037,464,10.4,43.0,2022-01-15 06:53
357864098056037,465,10.3,43.0,2022-01-15 06:58
357864098056037,465,10.3,43.0,2022-01-15 07:03
357864098056037,464,10.3,43.1,2022-01-15 07:08
357864098056037,465,10.3,43.0,2022-01-15 07:13
357864098056037,465,10.3,43.2,2022-01-15 07:18
357864098056037,461,10.3,43.1,2022-01-15 07:23
357864098056037,461,10.2,43.2,2022-01-15 07:28
357864098056037,455,10.2,43.3,2022-01-15 07:33
357864098056037,452,10.1,43.5,2022-01-15 07:38
357864098056037,448,10.1,43.6,2022-01-15 07:43
357864098056037,444,10.0,43.7,2022-01-15 07:48
357864098056037,443,10.0,43.7,2022-01-15 07:53
357864098056037,441,10.0,43.7,2022-01-15 07:58
357864098056037,439,10.0,43.7,2022-01-15 08:03
357864098056037,441,10.0,43.8,2022-01-15 08:08
357864098056037,439,9.9,43.8,2022-01-15 08:13
357864098056037,437,9.9,43.7,2022-01-15 08:18
357864098056037,443,9.9,43.8,2022-01-15 08:23
357864098056037,453,9.9,43.8,2022-01-15 08:28
357864098056037,450,9.9,43.8,2022-01-15 08:33
357864098056037,452,9.9,43.7,2022-01-15 08:38
357864098056037,452,9.9,43.7,2022-01-15 08:43
357864098056037,449,9.9,43.7,2022-01-15 08:48
357864098056037,447,9.8,43.7,2022-01-15 08:53
357864098056037,447,9.9,43.7,2022-01-15 08:58
357864098056037,445,9.9,43.6,2022-01-15 09:03
357864098056037,450,9.9,43.6,2022-01-15 09:08
357864098056037,459,9.9,43.5,2022-01-15 09:13
357864098056037,460,9.9,43.6,2022-01-15 09:18
357864098056037,490,10.0,43.6,2022-01-15 09:23
357864098056037,508,10.0,43.8,2022-01-15 09:28
357864098056037,517,10.0,43.9,2022-01-15 09:34
357864098056037,511,10.1,43.8,2022-01-15 09:39
357864098056037,501,10.6,42.9,2022-01-15 09:44
357864098056037,496,11.0,42.0,2022-01-15 09:49
357864098056037,500,11.4,41.6,2022-01-15 09:54
357864098056037,474,11.8,40.8,2022-01-15 09:59
357864098056037,455,12.1,40.2,2022-01-15 10:04
357864098056037,436,12.4,39.6,2022-01-15 10:09
357864098056037,424,12.6,38.8,2022-01-15 10:14
357864098056037,420,12.9,38.3,2022-01-15 10:19
357864098056037,420,13.2,37.4,2022-01-15 10:29
357864098056037,420,13.5,37.1,2022-01-15 10:34
357864098056037,420,13.6,36.8,2022-01-15 10:39
357864098056037,420,13.6,36.7,2022-01-15 10:44
357864098056037,420,13.5,36.9,2022-01-15 10:49
357864098056037,420,13.6,36.8,2022-01-15 10:54
357864098056037,420,13.7,36.5,2022-01-15 10:59
357864098056037,420,13.9,36.1,2022-01-15 11:04
357864098056037,420,14.0,35.9,2022-01-15 11:09
357864098056037,420,14.0,36.0,2022-01-15 11:14
357864098056037,420,14.2,35.8,2022-01-15 11:19
357864098056037,420,14.4,35.5,2022-01-15 11:24
357864098056037,420,14.4,35.4,2022-01-15 11:29
357864098056037,420,14.4,35.3,2022-01-15 11:34
357864098056037,420,14.3,35.4,2022-01-15 11:39
357864098056037,420,14.3,35.5,2022-01-15 11:44
357864098056037,420,14.5,35.1,2022-01-15 11:49
357864098056037,420,14.5,35.1,2022-01-15 11:54
357864098056037,420,14.6,35.2,2022-01-15 11:59
357864098056037,420,14.7,35.2,2022-01-15 12:04
357864098056037,420,14.8,35.4,2022-01-15 12:09
357864098056037,420,14.9,35.4,2022-01-15 12:14
357864098056037,420,15.0,35.4,2022-01-15 12:19
357864098056037,420,15.1,35.4,2022-01-15 12:24
357864098056037,420,15.2,35.7,2022-01-15 12:29
357864098056037,420,15.2,35.8,2022-01-15 12:34
357864098056037,420,15.3,35.7,2022-01-15 12:39
357864098056037,420,15.4,35.6,2022-01-15 12:44
357864098056037,420,15.4,35.7,2022-01-15 12:49
357864098056037,420,15.5,35.8,2022-01-15 12:54
357864098056037,420,15.5,35.8,2022-01-15 12:59
357864098056037,420,15.6,35.6,2022-01-15 13:04
357864098056037,420,15.7,35.7,2022-01-15 13:10
357864098056037,420,15.7,35.5,2022-01-15 13:15
357864098056037,420,15.7,35.8,2022-01-15 13:20
357864098056037,420,15.7,35.7,2022-01-15 13:25
357864098056037,420,15.7,35.6,2022-01-15 13:30
357864098056037,420,15.7,35.6,2022-01-15 13:35
357864098056037,420,15.8,35.8,2022-01-15 13:40
357864098056037,420,15.8,35.7,2022-01-15 13:45
357864098056037,420,15.8,35.7,2022-01-15 13:50
357864098056037,420,15.8,35.9,2022-01-15 13:55
357864098056037,420,15.8,35.9,2022-01-15 14:00
357864098056037,420,15.9,35.9,2022-01-15 14:05
357864098056037,420,15.9,36.0,2022-01-15 14:10
357864098056037,420,15.9,36.1,2022-01-15 14:15
357864098056037,420,16.0,36.0,2022-01-15 14:20
357864098056037,420,16.0,36.0,2022-01-15 14:25
357864098056037,420,16.0,36.0,2022-01-15 14:30
357864098056037,420,16.0,36.1,2022-01-15 14:35
357864098056037,420,16.1,35.9,2022-01-15 14:40
357864098056037,420,16.1,35.8,2022-01-15 14:45
357864098056037,420,16.1,35.8,2022-01-15 14:50
357864098056037,420,16.1,35.9,2022-01-15 14:55
357864098056037,420,16.1,36.2,2022-01-15 15:00
357864098056037,420,16.1,36.2,2022-01-15 15:05
357864098056037,420,16.1,35.7,2022-01-15 15:10
357864098056037,420,16.2,35.4,2022-01-15 15:15
357864098056037,420,16.2,35.3,2022-01-15 15:20
357864098056037,420,16.2,35.2,2022-01-15 15:25
357864098056037,420,16.3,35.1,2022-01-15 15:30
357864098056037,420,16.2,35.0,2022-01-15 15:35
357864098056037,420,16.3,34.9,2022-01-15 15:40
357864098056037,420,16.3,35.0,2022-01-15 15:45
357864098056037,420,16.3,34.8,2022-01-15 15:50
357864098056037,420,16.3,34.9,2022-01-15 15:55
357864098056037,420,16.3,35.1,2022-01-15 16:00
357864098056037,420,16.3,35.2,2022-01-15 16:05
357864098056037,420,16.2,35.6,2022-01-15 16:10
357864098056037,420,16.2,35.2,2022-01-15 16:15
357864098056037,420,16.2,35.1,2022-01-15 16:20
357864098056037,420,16.2,35.0,2022-01-15 16:25
357864098056037,420,16.2,34.7,2022-01-15 16:30
357864098056037,420,16.2,34.6,2022-01-15 16:35
357864098056037,420,16.2,34.5,2022-01-15 16:40
357864098056037,420,16.1,34.7,2022-01-15 16:46
357864098056037,420,15.9,35.1,2022-01-15 16:51
357864098056037,420,15.6,35.5,2022-01-15 16:56
357864098056037,420,15.4,35.7,2022-01-15 17:01
357864098056037,420,15.2,36.3,2022-01-15 17:06
357864098056037,420,15.0,36.8,2022-01-15 17:11
357864098056037,420,14.8,37.4,2022-01-15 17:16
357864098056037,420,14.7,37.8,2022-01-15 17:21
357864098056037,420,14.5,38.3,2022-01-15 17:26
357864098056037,420,14.4,38.5,2022-01-15 17:31
357864098056037,420,14.2,38.8,2022-01-15 17:36
357864098056037,420,14.1,39.2,2022-01-15 17:41
357864098056037,420,14.0,39.5,2022-01-15 17:46
357864098056037,420,13.9,39.6,2022-01-15 17:51
357864098056037,420,13.8,39.9,2022-01-15 17:56
357864098056037,420,13.7,40.1,2022-01-15 18:01
357864098056037,420,13.6,40.4,2022-01-15 18:06
357864098056037,420,13.6,40.6,2022-01-15 18:11
357864098056037,420,13.5,40.7,2022-01-15 18:16
357864098056037,420,13.4,40.9,2022-01-15 18:21
357864098056037,420,13.4,41.1,2022-01-15 18:26
357864098056037,420,13.3,40.9,2022-01-15 18:31
357864098056037,420,13.2,41.2,2022-01-15 18:36
357864098056037,420,13.2,41.3,2022-01-15 18:41
357864098056037,420,13.1,41.6,2022-01-15 18:46
357864098056037,420,13.1,41.4,2022-01-15 18:51
357864098056037,420,12.9,41.8,2022-01-15 18:56
357864098056037,420,12.5,42.7,2022-01-15 19:01
357864098056037,420,12.5,42.7,2022-01-15 19:06
357864098056037,420,12.4,42.9,2022-01-15 19:11
357864098056037,429,12.4,43.5,2022-01-15 19:16
357864098056037,436,12.4,43.5,2022-01-15 19:21
357864098056037,435,12.4,43.5,2022-01-15 19:26
357864098056037,438,12.4,43.3,2022-01-15 19:31
357864098056037,439,12.4,43.5,2022-01-15 19:36
357864098056037,439,12.4,43.6,2022-01-15 19:41
357864098056037,438,12.5,43.7,2022-01-15 19:46
357864098056037,441,12.5,43.3,2022-01-15 19:51
357864098056037,440,12.5,43.2,2022-01-15 19:56
357864098056037,439,12.5,42.9,2022-01-15 20:01
357864098056037,441,12.5,42.8,2022-01-15 20:06
357864098056037,442,12.4,42.8,2022-01-15 20:11
357864098056037,442,12.5,42.7,2022-01-15 20:16
357864098056037,443,12.4,42.5,2022-01-15 20:22
357864098056037,446,12.4,42.5,2022-01-15 20:27
357864098056037,445,12.4,42.4,2022-01-15 20:32
357864098056037,448,12.4,42.4,2022-01-15 20:37
357864098056037,446,12.4,42.4,2022-01-15 20:42
357864098056037,446,12.4,42.3,2022-01-15 20:47
357864098056037,450,12.3,42.3,2022-01-15 20:52
357864098056037,448,12.4,42.2,2022-01-15 20:57
357864098056037,448,12.3,42.4,2022-01-15 21:02
357864098056037,448,12.3,42.6,2022-01-15 21:07
357864098056037,450,12.2,42.7,2022-01-15 21:12
357864098056037,449,12.3,42.3,2022-01-15 21:17
357864098056037,451,12.2,42.3,2022-01-15 21:22
357864098056037,452,12.2,42.3,2022-01-15 21:27
357864098056037,451,12.2,42.3,2022-01-15 21:32
357864098056037,450,12.2,42.3,2022-01-15 21:37
357864098056037,453,12.2,42.4,2022-01-15 21:42
357864098056037,454,12.2,42.3,2022-01-15 21:47
357864098056037,452,12.1,42.4,2022-01-15 21:52
357864098056037,455,12.1,42.2,2022-01-15 21:57
357864098056037,457,12.1,42.3,2022-01-15 22:02
357864098056037,455,12.1,42.3,2022-01-15 22:07
357864098056037,456,12.1,42.5,2022-01-15 22:12
357864098056037,456,12.1,42.4,2022-01-15 22:17
357864098056037,457,12.1,42.4,2022-01-15 22:22
357864098056037,456,12.1,42.4,2022-01-15 22:27
357864098056037,460,12.0,42.5,2022-01-15 22:32
357864098056037,456,12.0,42.4,2022-01-15 22:37
357864098056037,455,12.0,42.5,2022-01-15 22:42
357864098056037,457,12.0,42.6,2022-01-15 22:47
357864098056037,460,12.0,42.6,2022-01-15 22:52
357864098056037,458,12.0,42.7,2022-01-15 22:57
357864098056037,461,12.0,42.5,2022-01-15 23:02
357864098056037,460,12.0,42.6,2022-01-15 23:07
357864098056037,460,12.0,42.7,2022-01-15 23:12
357864098056037,463,11.9,42.8,2022-01-15 23:17
357864098056037,461,11.9,42.8,2022-01-15 23:22
357864098056037,463,11.9,42.9,2022-01-15 23:27
357864098056037,465,11.9,42.8,2022-01-15 23:32
357864098056037,463,11.9,42.9,2022-01-15 23:37
357864098056037,464,11.9,42.9,2022-01-15 23:42
357864098056037,463,11.9,42.9,2022-01-15 23:47
357864098056037,464,11.9,42.9,2022-01-15 23:52
357864098056037,463,11.9,43.0,2022-01-15 23:58
357864098056037,462,11.9,42.9,2022-01-16 00:03
357864098056037,465,11.8,43.0,2022-01-16 00:08
357864098056037,467,12.0,42.8,2022-01-16 00:13
357864098056037,466,11.9,42.9,2022-01-16 00:18
357864098056037,466,11.9,43.0,2022-01-16 00:23
357864098056037,465,11.8,43.1,2022-01-16 00:28
357864098056037,465,11.8,43.1,2022-01-16 00:33
357864098056037,465,11.8,43.0,2022-01-16 00:38
357864098056037,465,11.8,43.1,2022-01-16 00:43
357864098056037,465,11.8,43.1,2022-01-16 00:48
357864098056037,464,11.8,43.2,2022-01-16 00:53
357864098056037,467,11.8,43.2,2022-01-16 00:58
357864098056037,465,11.8,43.2,2022-01-16 01:03
357864098056037,463,11.7,43.3,2022-01-16 01:08
357864098056037,464,11.7,43.2,2022-01-16 01:13
357864098056037,465,11.7,43.2,2022-01-16 01:18
357864098056037,468,11.7,43.3,2022-01-16 01:23
357864098056037,466,11.7,43.3,2022-01-16 01:28
357864098056037,468,11.7,43.3,2022-01-16 01:33
357864098056037,466,11.7,43.3,2022-01-16 01:38
357864098056037,467,11.7,43.4,2022-01-16 01:43
357864098056037,469,11.7,43.4,2022-01-16 01:48
357864098056037,468,11.7,43.4,2022-01-16 01:53
357864098056037,468,11.7,43.5,2022-01-16 01:58
357864098056037,468,11.7,43.5,2022-01-16 02:03
357864098056037,470,11.7,43.4,2022-01-16 02:08
357864098056037,467,11.7,43.5,2022-01-16 02:13
357864098056037,469,11.7,43.4,2022-01-16 02:18
357864098056037,469,11.6,43.5,2022-01-16 02:23
357864098056037,466,11.6,43.6,2022-01-16 02:28
357864098056037,469,11.6,43.5,2022-01-16 02:33
357864098056037,470,11.6,43.6,2022-01-16 02:38
357864098056037,469,11.6,43.6,2022-01-16 02:43
357864098056037,471,11.6,43.6,2022-01-16 02:48
357864098056037,468,11.6,43.6,2022-01-16 02:53
357864098056037,467,11.6,43.6,2022-01-16 02:58
357864098056037,469,11.6,43.6,2022-01-16 03:03
357864098056037,471,11.6,43.6,2022-01-16 03:08
357864098056037,468,11.6,43.7,2022-01-16 03:13
357864098056037,468,11.6,43.7,2022-01-16 03:18
357864098056037,467,11.6,43.6,2022-01-16 03:23
357864098056037,469,11.6,43.7,2022-01-16 03:28
